Application ID,Application Start Time,Application End Time,Applicant Name,Applicant Email,Applicant Phone #,Applicant Social Security #,Applicant Address,Renter Quantity,Unit Type,Requested Amount,Originating IP Address,Classification,Originating Country
648887,2022-06-06 11:33:06.000000,2022-06-06 11:54:51.000000,"Brown, Mike",m.brown@randatmail.com,(330)-475-3660,987-13-0002,"705 Emiliano Garden, Apt. 469, 12124-2739, Port Princechester, Wisconsin, United States",3,Single-Family,29000.00,212.2.8.63,Legitimate,United Kingdom
649290,2022-03-25 07:17:10.000000,2022-03-25 07:26:54.000000,"Brown, Mike",m.brown@randatmail.com,(330)-475-3660,987-13-0002,"69132 Sonny Harbors, Apt. 605, 52189-8445, North Florine, Georgia, United States",3,Single-Family,49000.00,173.70.214.80,Legitimate,United States
649693,2022-03-03 17:03:34.000000,2022-03-03 17:08:33.000000,"Brown, Mike",m.brown@randatmail.com,(330)-475-3660,987-13-0002,"222 Gertrude Cliff, Apt. 869, 42701-9665, South Andresborough, Indiana, United States",1,Multi-Family,21000.00,197.149.97.226,Legitimate,Nigeria
650096,2022-03-21 12:18:51.000000,2022-03-21 12:37:02.000000,"Brown, Mike",m.brown@randatmail.com,(330)-475-3660,987-13-0002,"897 Liana Fields, Suite 770, 18305-2203, Daughertyborough, Minnesota, United States",1,Multi-Family,51000.00,89.254.3.98,Fraud,Norway
650499,2022-04-02 16:53:48.000000,2022-04-02 16:56:19.000000,"Brown, Mike",m.brown@randatmail.com,(330)-475-3660,987-13-0002,"148 Kelsi Harbors, Suite 862, 85949-2562, Port Adrain, Tennessee, United States",2,Multi-Family,19000.00,51.175.188.19,,Norway
650902,2022-04-15 02:16:14.000000,2022-04-15 02:34:18.000000,"Brown, Mike",m.brown@randatmail.com,(330)-475-3660,987-13-0002,"12084 Kulas Course, Suite 394, 54922, Ornfort, Florida, United States",2,Multi-Family,2000.00,252.229.101.61,Legitimate,
651305,2022-01-31 04:19:35.000000,2022-01-31 04:22:20.000000,"Brown, Mike",m.brown@randatmail.com,(330)-475-3660,987-13-0002,"2719 Rath Trail, Apt. 004, 71971, New Kendall, Alabama, United States",3,Multi-Family,7000.00,151.50.97.216,,Italy
651708,2022-04-27 12:23:34.000000,2022-04-27 12:45:56.000000,"Brown, Mike",m.brown@randatmail.com,(330)-475-3660,987-13-0002,"04812 Schaden Village, Suite 511, 35763, South Mckenziechester, Wisconsin, United States",3,Multi-Family,21000.00,159.124.152.96,Legitimate,United States
652111,2022-05-27 12:21:22.000000,2022-05-27 12:27:20.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"04161 Eugenia Pike, Apt. 639, 87201-8783, New Vidalfurt, New Jersey, United States",1,Single-Family,11000.00,152.39.70.130,,United States
652514,2022-02-02 06:42:15.000000,2022-02-02 07:03:14.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"1493 Katelin Dale, Suite 389, 61985-4582, Sisterside, North Dakota, United States",1,Single-Family,27000.00,175.65.214.89,,China
652917,2022-02-09 09:00:24.000000,2022-02-09 09:02:10.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"8240 Sincere Unions, Suite 757, 83203, South Anjali, Idaho, United States",2,Single-Family,50000.00,112.150.3.211,,South Korea
653320,2022-01-20 04:33:25.000000,2022-01-20 04:52:05.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"5323 Sarina Walk, Suite 128, 19353-2094, Georgetteton, Oklahoma, United States",2,Single-Family,18000.00,109.223.170.5,Legitimate,France
653723,2022-06-04 20:48:41.000000,2022-06-04 21:10:53.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"501 Abernathy Pike, Suite 805, 05783, Arelystad, South Carolina, United States",3,Single-Family,13000.00,124.45.250.18,Legitimate,Japan
654126,2022-04-08 13:46:57.000000,2022-04-08 13:51:58.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"174 Ruby Mountain, Apt. 988, 19416-3256, Ovamouth, Wyoming, United States",3,Single-Family,39000.00,141.253.19.50,,Belgium
654529,2022-02-18 06:28:11.000000,2022-02-18 06:42:49.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"5251 Sydni Ridges, Apt. 523, 52583, Port Ayla, Kansas, United States",1,Multi-Family,11000.00,120.36.191.219,Legitimate,China
654932,2022-02-03 16:15:09.000000,2022-02-03 16:33:50.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"88433 Moore Passage, Apt. 909, 81210, Lucianoland, Massachusetts, United States",1,Multi-Family,21000.00,167.82.5.179,Legitimate,United States
655335,2022-03-04 11:28:17.000000,2022-03-04 11:35:22.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"868 Tanner Mall, Suite 042, 37319, Port Marcelina, Florida, United States",2,Multi-Family,10000.00,60.40.137.178,Legitimate,Japan
655738,2022-04-06 12:19:06.000000,2022-04-06 12:26:40.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"9331 Elyssa Island, Suite 682, 52191-5834, New Aglae, Oklahoma, United States",2,Multi-Family,37000.00,145.230.14.8,,Italy
656141,2022-05-08 04:50:08.000000,2022-05-08 04:56:54.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"6140 Wisozk Plains, Apt. 640, 90282, Towneberg, Maine, United States",3,Multi-Family,27000.00,79.206.169.43,,Germany
656544,2022-06-05 08:16:00.000000,2022-06-05 08:16:36.000000,"Brown, Myra",m.brown@randatmail.com,(637)-906-3431,702-83-7461,"592 Kassulke Alley, Apt. 408, 45722, Lake Webstermouth, California, United States",3,Multi-Family,43000.00,252.222.3.77,,
656947,2022-02-27 10:45:02.000000,2022-02-27 10:55:25.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"34501 Kallie Mountains, Apt. 985, 80278, Lake Marcelo, Arkansas, United States",1,Single-Family,29000.00,144.103.60.114,Legitimate,United States
657350,2022-03-18 13:05:32.000000,2022-03-18 13:05:53.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"391 Block Points, Suite 539, 33116, North Magalichester, Maryland, United States",1,Single-Family,58000.00,2.46.195.116,,Italy
657753,2022-01-26 13:21:04.000000,2022-01-26 13:25:42.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"41725 Sigmund Mountain, Suite 759, 09175, Port Laurettamouth, Maryland, United States",2,Single-Family,16000.00,156.66.40.85,Legitimate,United States
658156,2022-05-07 21:21:58.000000,2022-05-07 21:25:34.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"85247 Shanahan Summit, Apt. 561, 53272, New Retha, California, United States",2,Single-Family,24000.00,30.233.36.199,Legitimate,United States
658559,2022-04-25 13:11:41.000000,2022-04-25 13:21:53.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"99015 Vivian Tunnel, Apt. 129, 87342-4565, Konopelskitown, South Dakota, United States",3,Single-Family,39000.00,136.11.184.21,,United States
658962,2022-06-17 11:12:50.000000,2022-06-17 11:29:51.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"54549 Emmy Run, Suite 033, 10462, North Macey, Rhode Island, United States",3,Single-Family,40000.00,40.231.201.199,,United Kingdom
659365,2022-05-07 14:26:34.000000,2022-05-07 14:48:03.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"765 Shanahan Divide, Suite 477, 40047, Breitenbergmouth, New Hampshire, United States",1,Multi-Family,56000.00,244.230.214.141,Fraud,
659768,2022-01-25 08:36:54.000000,2022-01-25 08:51:53.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"57622 Baumbach Estates, Apt. 441, 66497-4729, Lake Anniehaven, Georgia, United States",1,Multi-Family,37000.00,233.190.112.91,,
660171,2022-02-26 05:00:14.000000,2022-02-26 05:18:14.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"824 Grover Green, Suite 079, 64035, Johnsonborough, Mississippi, United States",2,Multi-Family,10000.00,121.21.36.199,,China
660574,2022-03-26 08:17:23.000000,2022-03-26 08:19:14.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"4160 Lucy Road, Suite 050, 17979-5909, Friesenhaven, Maryland, United States",2,Multi-Family,42000.00,189.189.223.19,Legitimate,Mexico
660977,2022-02-21 11:35:46.000000,2022-02-21 11:54:46.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"09229 Oberbrunner Squares, Suite 106, 27342-4168, Port Frederick, Idaho, United States",3,Multi-Family,9000.00,218.171.243.16,Legitimate,Taiwan
661380,2022-01-27 22:02:59.000000,2022-01-27 22:11:59.000000,"Brown, Nicholas",n.brown@randatmail.com,(081)-427-2710,880-26-9555,"98945 Luna Shoals, Apt. 935, 15470, Lake April, Massachusetts, United States",3,Multi-Family,17000.00,175.105.218.153,,Japan
661783,2022-03-10 04:26:40.000000,2022-03-10 04:29:20.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"6125 Treutel Island, Apt. 880, 71188-0460, East Tryciaview, Utah, United States",1,Single-Family,59000.00,207.146.129.215,Fraud,United States
662186,2022-06-12 13:48:50.000000,2022-06-12 13:53:02.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"2864 Bergnaum Meadows, Apt. 381, 10010, Faustoville, Utah, United States",1,Single-Family,8000.00,132.253.12.255,Legitimate,United States
662589,2022-03-18 00:33:55.000000,2022-03-18 00:39:22.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"233 Carroll Mission, Apt. 749, 13406, Aminafurt, Arizona, United States",2,Single-Family,19000.00,113.238.79.12,,China
662992,2022-06-05 14:31:11.000000,2022-06-05 14:34:58.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"4318 Aimee Dale, Suite 139, 64688-4012, Zolaview, Wyoming, United States",2,Single-Family,33000.00,52.196.213.58,Legitimate,Japan
663395,2022-05-13 20:21:06.000000,2022-05-13 20:22:58.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"049 Johnston Glens, Apt. 653, 83429-3271, East Lelia, North Dakota, United States",3,Single-Family,14000.00,145.91.38.226,Legitimate,Netherlands
663798,2022-03-18 20:45:14.000000,2022-03-18 21:01:54.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"87646 Braun Key, Suite 620, 27398, Port Myratown, Hawaii, United States",3,Single-Family,57000.00,250.55.72.30,Fraud,
664201,2022-05-15 21:23:51.000000,2022-05-15 21:25:36.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"26477 Lucy Burg, Suite 641, 61125, Sierramouth, Maine, United States",1,Multi-Family,49000.00,191.130.99.4,Legitimate,Brazil
664604,2022-01-04 01:46:34.000000,2022-01-04 01:59:46.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"15899 Morissette Walks, Suite 064, 54469, West Marian, Utah, United States",1,Multi-Family,31000.00,162.147.223.219,Legitimate,Australia
665007,2022-05-31 13:48:56.000000,2022-05-31 14:09:46.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"77523 Eloise Island, Suite 333, 22646, New Owen, New Hampshire, United States",2,Multi-Family,39000.00,31.137.223.107,Legitimate,Netherlands
665410,2022-05-16 18:47:55.000000,2022-05-16 19:03:02.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"523 Savion Crossing, Suite 164, 10947-7940, Lake Tyreekfurt, Idaho, United States",2,Multi-Family,36000.00,189.110.1.37,Legitimate,Brazil
665813,2022-01-16 12:14:40.000000,2022-01-16 12:35:54.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"2091 Rico Street, Suite 712, 97866, West Deonhaven, Wisconsin, United States",3,Multi-Family,0.00,206.90.107.216,Legitimate,United States
666216,2022-03-01 16:04:15.000000,2022-03-01 16:24:14.000000,"Brown, Thomas",t.brown@randatmail.com,(859)-066-6841,114-78-9685,"29352 Tremblay River, Suite 705, 69086, North Consueloborough, California, United States",3,Multi-Family,19000.00,40.135.19.48,Legitimate,United States
666619,2022-01-27 11:36:28.000000,2022-01-27 11:50:36.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"6668 West Park, Apt. 916, 56748-3047, Davisfurt, Florida, United States",1,Single-Family,7000.00,11.100.207.178,,United States
667022,2022-05-05 17:03:19.000000,2022-05-05 17:18:12.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"3031 Kiehn Bridge, Apt. 799, 35580-8547, Port Cheyenneville, New Hampshire, United States",1,Single-Family,15000.00,59.103.10.115,,Pakistan
667425,2022-01-16 20:29:57.000000,2022-01-16 20:49:13.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"46556 Balistreri Ramp, Suite 669, 01451-6623, Alexshire, Florida, United States",2,Single-Family,46000.00,137.91.33.107,Legitimate,United States
667828,2022-03-23 23:17:53.000000,2022-03-23 23:32:43.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"785 Leann Mountain, Apt. 320, 34203, Auerton, Michigan, United States",2,Single-Family,23000.00,93.158.170.187,,Russia
668231,2022-05-29 22:21:12.000000,2022-05-29 22:31:21.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"373 Micheal Courts, Suite 678, 63558, Daughertyville, Indiana, United States",3,Single-Family,48000.00,89.40.111.149,,Iran
668634,2022-03-23 12:41:59.000000,2022-03-23 12:55:39.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"007 Savanah Turnpike, Apt. 789, 09488, Lake Tayashire, Nebraska, United States",3,Single-Family,20000.00,216.173.189.65,Legitimate,United States
669037,2022-01-21 16:46:49.000000,2022-01-21 17:05:12.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"422 Dibbert Lodge, Suite 121, 28936-2336, Ferrychester, Maryland, United States",1,Multi-Family,9000.00,6.166.168.241,Legitimate,United States
669440,2022-05-15 03:25:10.000000,2022-05-15 03:46:31.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"6730 Lynch Knoll, Suite 853, 24511-5462, South Barney, New Hampshire, United States",1,Multi-Family,19000.00,32.87.113.233,,United States
669843,2022-04-15 06:56:23.000000,2022-04-15 07:00:03.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"425 Melyssa Creek, Apt. 305, 37179-7630, East Gunnerton, Arkansas, United States",2,Multi-Family,45000.00,163.222.212.38,Legitimate,South Korea
670246,2022-02-15 06:58:14.000000,2022-02-15 07:09:22.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"3272 Leannon Plains, Apt. 306, 33747-9175, Naderbury, Pennsylvania, United States",2,Multi-Family,31000.00,210.56.170.94,Legitimate,Japan
670649,2022-06-13 23:24:35.000000,2022-06-13 23:25:40.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"272 Ariel Rest, Suite 373, 24064-7333, Reynoldsshire, Nebraska, United States",3,Multi-Family,20000.00,246.59.98.195,Legitimate,
671052,2022-03-05 16:59:11.000000,2022-03-05 17:01:44.000000,"Cameron, Lana",l.cameron@randatmail.com,(790)-347-1040,122-52-1294,"8252 Bulah Row, Apt. 702, 87231, East Myrlville, South Carolina, United States",3,Multi-Family,48000.00,221.4.248.56,Legitimate,China
671455,2022-03-13 20:24:44.000000,2022-03-13 20:31:39.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"346 Jacobi Underpass, Apt. 514, 78765, East Juniusborough, Iowa, United States",1,Single-Family,59000.00,99.219.186.213,,Canada
671858,2022-05-05 09:53:54.000000,2022-05-05 10:04:36.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"94548 Osinski Drive, Apt. 009, 56471, Alisonhaven, Utah, United States",1,Single-Family,9000.00,13.213.71.30,,Singapore
672261,2022-03-25 08:25:22.000000,2022-03-25 08:43:21.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"447 Dave Drive, Apt. 358, 05275-8724, North Bruce, Arizona, United States",2,Single-Family,4000.00,234.94.182.185,Legitimate,
672664,2022-06-18 01:32:26.000000,2022-06-18 01:37:30.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"086 Price Dale, Suite 258, 39069-9348, West Talon, South Dakota, United States",2,Single-Family,45000.00,187.214.30.68,,Mexico
673067,2022-04-03 18:02:45.000000,2022-04-03 18:06:24.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"207 Collier Expressway, Apt. 332, 71412, Peggiestad, Missouri, United States",3,Single-Family,25000.00,98.190.137.113,,United States
673470,2022-05-25 07:09:22.000000,2022-05-25 07:14:55.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"3275 Elaina Square, Suite 370, 82209-4052, Krajcikfurt, Nevada, United States",3,Single-Family,25000.00,204.142.183.214,Legitimate,United States
673873,2022-04-05 11:02:25.000000,2022-04-05 11:21:26.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"7443 Dickinson Inlet, Apt. 266, 21913-9959, East Chadville, Florida, United States",1,Multi-Family,7000.00,126.117.102.25,Legitimate,Japan
674276,2022-04-11 17:58:54.000000,2022-04-11 18:13:52.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"6274 Kylee Point, Apt. 634, 33364-7341, Napoleonchester, Louisiana, United States",1,Multi-Family,23000.00,2.212.245.138,Legitimate,Germany
674679,2022-03-24 21:55:59.000000,2022-03-24 22:00:06.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"289 Cassin Route, Apt. 838, 14157-3750, East Bradford, Minnesota, United States",2,Multi-Family,34000.00,124.147.201.16,Legitimate,China
675082,2022-05-02 04:20:55.000000,2022-05-02 04:30:34.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"22478 Rutherford Court, Suite 564, 63752-5081, Zboncakburgh, New Jersey, United States",2,Multi-Family,37000.00,204.107.85.227,Legitimate,United States
675485,2022-03-14 18:46:31.000000,2022-03-14 19:02:24.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"129 Adolfo Pine, Apt. 709, 38709-6767, New Reid, Georgia, United States",3,Multi-Family,6000.00,193.225.158.56,Legitimate,Hungary
675888,2022-04-08 08:29:15.000000,2022-04-08 08:48:34.000000,"Cameron, Mary",m.cameron@randatmail.com,(173)-966-5681,256-35-6251,"11480 Kutch Course, Suite 612, 17318, New Felipe, Kentucky, United States",3,Multi-Family,38000.00,82.216.179.178,,France
676291,2022-05-22 03:42:15.000000,2022-05-22 04:01:08.000000,"Cameron, Reid",r.cameron@randatmail.com,(135)-265-6510,968-50-0636,"8268 Allison Knoll, Suite 755, 48101, New Thad, South Dakota, United States",1,Single-Family,43000.00,208.169.49.88,Legitimate,United States
676694,2022-02-02 09:54:16.000000,2022-02-02 09:55:52.000000,"Cameron, Reid",r.cameron@randatmail.com,(135)-265-6510,968-50-0636,"113 Chloe Burg, Apt. 994, 55120-7738, Aleenstad, Delaware, United States",1,Single-Family,55000.00,230.2.33.214,Fraud,
677097,2022-03-19 02:38:19.000000,2022-03-19 02:54:00.000000,"Cameron, Reid",r.cameron@randatmail.com,(135)-265-6510,968-50-0636,"49767 Rogahn Route, Apt. 725, 48726-0450, Wiegandchester, Connecticut, United States",2,Single-Family,34000.00,155.9.75.202,,United States
677500,2022-04-25 04:19:18.000000,2022-04-25 04:37:00.000000,"Cameron, Reid",r.cameron@randatmail.com,(135)-265-6510,968-50-0636,"65312 Emmanuelle Vista, Apt. 934, 57215, Zacherymouth, Missouri, United States",2,Single-Family,39000.00,197.222.140.90,Legitimate,Egypt
677903,2022-02-20 13:47:04.000000,2022-02-20 13:56:41.000000,"Cameron, Reid",r.cameron@randatmail.com,(135)-265-6510,968-50-0636,"5247 Will Junctions, Apt. 886, 95444, Shanahanbury, Florida, United States",3,Single-Family,2000.00,105.120.26.195,Legitimate,Nigeria
678306,2022-04-07 23:32:31.000000,2022-04-07 23:36:17.000000,"Cameron, Reid",r.cameron@randatmail.com,(135)-265-6510,968-50-0636,"0722 Victoria Course, Suite 967, 47447-7476, Tarafurt, Indiana, United States",3,Single-Family,20000.00,53.9.100.252,Legitimate,Germany
